Date,Species,Latitude,Longitude,NumMosquitos,WnvPresent,IsSprayed,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,BR,HZ,RA,TSRA,VCTS,TS,DZ,FG,Neighbourhood,Neighbourhood_Ave_Wnv
2007-08-01,Culex Restuans,41.673408,-87.599862,24,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,South Deering,0.05870020964360587
2007-08-01,Culex Pipiens,41.673408,-87.599862,50,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,South Deering,0.05870020964360587
2007-08-01,Culex Pipiens,41.673408,-87.599862,27,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,South Deering,0.05870020964360587
2007-08-01,Culex Pipiens,41.673408,-87.599862,16,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,South Deering,0.05870020964360587
2007-08-01,0,41.673408,-87.599862,5,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,South Deering,0.05870020964360587
2007-08-01,0,41.673408,-87.599862,2,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,South Deering,0.05870020964360587
2007-08-01,Culex Pipiens/Restuans,41.726465000000005,-87.585413,16,1,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,Calumet Heights,0.054187192118226604
2007-08-01,Culex Pipiens/Restuans,41.726465000000005,-87.585413,50,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,Calumet Heights,0.054187192118226604
2007-08-01,Culex Pipiens/Restuans,41.726465000000005,-87.585413,47,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,Calumet Heights,0.054187192118226604
2007-08-01,Culex Pipiens/Restuans,41.726465000000005,-87.585413,6,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,Calumet Heights,0.054187192118226604
2007-08-01,Culex Restuans,41.726465000000005,-87.585413,3,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,Calumet Heights,0.054187192118226604
2007-08-01,Culex Restuans,41.726465000000005,-87.585413,50,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,Calumet Heights,0.054187192118226604
2007-08-01,Culex Pipiens,41.726465000000005,-87.585413,50,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,Calumet Heights,0.054187192118226604
2007-08-01,Culex Pipiens,41.726465000000005,-87.585413,1,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,Calumet Heights,0.054187192118226604
2007-08-01,Culex Pipiens,41.726465000000005,-87.585413,26,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,Calumet Heights,0.054187192118226604
2007-08-01,0,41.726465000000005,-87.585413,1,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,Calumet Heights,0.054187192118226604
2007-08-01,0,41.726465000000005,-87.585413,9,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,Calumet Heights,0.054187192118226604
2007-08-01,Culex Pipiens/Restuans,41.729669,-87.582699,2,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,Calumet Heights,0.054187192118226604
2007-08-01,Culex Pipiens,41.729669,-87.582699,1,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,Calumet Heights,0.054187192118226604
2007-08-01,Culex Pipiens/Restuans,41.704572,-87.56566600000001,50,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,South Deering,0.05870020964360587
2007-08-01,Culex Pipiens/Restuans,41.704572,-87.56566600000001,19,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,South Deering,0.05870020964360587
2007-08-01,Culex Restuans,41.704572,-87.56566600000001,12,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,South Deering,0.05870020964360587
2007-08-01,Culex Pipiens,41.704572,-87.56566600000001,36,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,South Deering,0.05870020964360587
2007-08-01,0,41.704572,-87.56566600000001,1,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,South Deering,0.05870020964360587
2007-08-01,Culex Pipiens/Restuans,41.74785,-87.70271600000001,2,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,Ashburn,0.09016393442622951
2007-08-01,Culex Pipiens/Restuans,41.74785,-87.70271600000001,3,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,Ashburn,0.09016393442622951
2007-08-01,Culex Pipiens,41.74785,-87.70271600000001,1,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,Ashburn,0.09016393442622951
2007-08-01,Culex Pipiens/Restuans,41.775051,-87.65535600000001,5,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,Englewood,0.047058823529411764
2007-08-01,Culex Pipiens/Restuans,41.775051,-87.65535600000001,1,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,Englewood,0.047058823529411764
2007-08-01,Culex Pipiens/Restuans,41.775051,-87.65535600000001,2,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,Englewood,0.047058823529411764
2007-08-01,Culex Pipiens/Restuans,41.644612,-87.60449799999999,7,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,Riverdale,0.058823529411764705
2007-08-01,Culex Pipiens/Restuans,41.644612,-87.60449799999999,4,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,Riverdale,0.058823529411764705
2007-08-01,Culex Pipiens/Restuans,41.733643,-87.55551,2,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,South Chicago,0.015306122448979591
2007-08-01,Culex Restuans,41.733643,-87.55551,1,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,South Chicago,0.015306122448979591
2007-08-01,Culex Pipiens,41.733643,-87.55551,1,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,South Chicago,0.015306122448979591
2007-08-01,Culex Pipiens/Restuans,41.717753,-87.531657,4,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,East Side,0.05785123966942149
2007-08-01,Culex Pipiens/Restuans,41.717753,-87.531657,5,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,East Side,0.05785123966942149
2007-08-01,Culex Restuans,41.717753,-87.531657,3,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,East Side,0.05785123966942149
2007-08-01,Culex Pipiens,41.717753,-87.531657,1,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,East Side,0.05785123966942149
2007-08-01,Culex Pipiens/Restuans,41.750498,-87.605294,11,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,Chatham,0.017857142857142856
2007-08-01,Culex Pipiens/Restuans,41.750498,-87.605294,2,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,Chatham,0.017857142857142856
2007-08-01,Culex Restuans,41.750498,-87.605294,1,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,Chatham,0.017857142857142856
2007-08-01,Culex Restuans,41.750498,-87.605294,2,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,Chatham,0.017857142857142856
2007-08-01,Culex Pipiens,41.750498,-87.605294,2,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,Chatham,0.017857142857142856
2007-08-01,Culex Pipiens/Restuans,41.702723999999996,-87.536497,17,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,East Side,0.05785123966942149
2007-08-01,Culex Pipiens/Restuans,41.702723999999996,-87.536497,36,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,East Side,0.05785123966942149
2007-08-01,Culex Pipiens/Restuans,41.702723999999996,-87.536497,42,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,East Side,0.05785123966942149
2007-08-01,Culex Pipiens/Restuans,41.702723999999996,-87.536497,50,1,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,East Side,0.05785123966942149
2007-08-01,Culex Pipiens/Restuans,41.702723999999996,-87.536497,50,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,East Side,0.05785123966942149
2007-08-01,Culex Pipiens/Restuans,41.702723999999996,-87.536497,33,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,East Side,0.05785123966942149
2007-08-01,Culex Restuans,41.702723999999996,-87.536497,32,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,East Side,0.05785123966942149
2007-08-01,Culex Restuans,41.702723999999996,-87.536497,11,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,East Side,0.05785123966942149
2007-08-01,Culex Pipiens,41.702723999999996,-87.536497,43,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,East Side,0.05785123966942149
2007-08-01,Culex Pipiens,41.702723999999996,-87.536497,45,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,East Side,0.05785123966942149
2007-08-01,0,41.702723999999996,-87.536497,1,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,East Side,0.05785123966942149
2007-08-01,Culex Pipiens/Restuans,41.984809000000006,-87.728492,2,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,North Park,0.07526881720430108
2007-08-01,Culex Pipiens/Restuans,41.984809000000006,-87.728492,9,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,North Park,0.07526881720430108
2007-08-01,Culex Restuans,41.984809000000006,-87.728492,1,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,North Park,0.07526881720430108
2007-08-01,Culex Pipiens/Restuans,41.772846,-87.740029,4,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,Clearing,0.05172413793103448
2007-08-01,Culex Pipiens/Restuans,41.772846,-87.740029,2,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,Clearing,0.05172413793103448
2007-08-01,Culex Restuans,41.772846,-87.740029,1,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,Clearing,0.05172413793103448
2007-08-01,Culex Pipiens,41.772846,-87.740029,1,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,Clearing,0.05172413793103448
2007-08-01,0,41.772846,-87.740029,1,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,Clearing,0.05172413793103448
2007-08-01,Culex Pipiens/Restuans,41.825902,-87.667827,1,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,Mckinley Park,0.024390243902439025
2007-08-01,Culex Pipiens,41.825902,-87.667827,1,0,0,91.5,69.0,80.5,8.0,62.5,69.5,0.0,15.5,4.75,19.183333333333334,0.0,29.314999999999998,29.990000000000002,2.8,11.0,3.9,0,1,0,0,0,0,0,0,Mckinley Park,0.024390243902439025
2007-08-02,Culex Pipiens/Restuans,41.688324,-87.676709,27,0,0,91.0,71.5,81.5,8.0,66.0,71.5,0.0,16.5,4.766666666666667,19.166666666666668,0.0,29.285,29.96,6.0,24.5,6.550000000000001,0,1,0,0,0,0,0,0,Morgan Park,0.10126582278481013
2007-08-02,Culex Pipiens/Restuans,41.688324,-87.676709,8,0,0,91.0,71.5,81.5,8.0,66.0,71.5,0.0,16.5,4.766666666666667,19.166666666666668,0.0,29.285,29.96,6.0,24.5,6.550000000000001,0,1,0,0,0,0,0,0,Morgan Park,0.10126582278481013
2007-08-02,Culex Restuans,41.688324,-87.676709,8,0,0,91.0,71.5,81.5,8.0,66.0,71.5,0.0,16.5,4.766666666666667,19.166666666666668,0.0,29.285,29.96,6.0,24.5,6.550000000000001,0,1,0,0,0,0,0,0,Morgan Park,0.10126582278481013
2007-08-02,Culex Pipiens/Restuans,41.862292,-87.64886,10,0,0,91.0,71.5,81.5,8.0,66.0,71.5,0.0,16.5,4.766666666666667,19.166666666666668,0.0,29.285,29.96,6.0,24.5,6.550000000000001,0,1,0,0,0,0,0,0,"Little Italy, UIC",0.03669724770642202
2007-08-02,Culex Restuans,41.862292,-87.64886,2,0,0,91.0,71.5,81.5,8.0,66.0,71.5,0.0,16.5,4.766666666666667,19.166666666666668,0.0,29.285,29.96,6.0,24.5,6.550000000000001,0,1,0,0,0,0,0,0,"Little Italy, UIC",0.03669724770642202
2007-08-02,Culex Pipiens/Restuans,41.731922,-87.677512,9,1,0,91.0,71.5,81.5,8.0,66.0,71.5,0.0,16.5,4.766666666666667,19.166666666666668,0.0,29.285,29.96,6.0,24.5,6.550000000000001,0,1,0,0,0,0,0,0,Beverly,0.05
2007-08-02,Culex Pipiens/Restuans,41.731922,-87.677512,11,0,0,91.0,71.5,81.5,8.0,66.0,71.5,0.0,16.5,4.766666666666667,19.166666666666668,0.0,29.285,29.96,6.0,24.5,6.550000000000001,0,1,0,0,0,0,0,0,Beverly,0.05
2007-08-02,Culex Restuans,41.731922,-87.677512,18,0,0,91.0,71.5,81.5,8.0,66.0,71.5,0.0,16.5,4.766666666666667,19.166666666666668,0.0,29.285,29.96,6.0,24.5,6.550000000000001,0,1,0,0,0,0,0,0,Beverly,0.05
2007-08-02,Culex Pipiens,41.731922,-87.677512,5,0,0,91.0,71.5,81.5,8.0,66.0,71.5,0.0,16.5,4.766666666666667,19.166666666666668,0.0,29.285,29.96,6.0,24.5,6.550000000000001,0,1,0,0,0,0,0,0,Beverly,0.05
2007-08-02,Culex Pipiens,41.731922,-87.677512,3,0,0,91.0,71.5,81.5,8.0,66.0,71.5,0.0,16.5,4.766666666666667,19.166666666666668,0.0,29.285,29.96,6.0,24.5,6.550000000000001,0,1,0,0,0,0,0,0,Beverly,0.05
2007-08-02,0,41.731922,-87.677512,3,0,0,91.0,71.5,81.5,8.0,66.0,71.5,0.0,16.5,4.766666666666667,19.166666666666668,0.0,29.285,29.96,6.0,24.5,6.550000000000001,0,1,0,0,0,0,0,0,Beverly,0.05
2007-08-02,Culex Pipiens/Restuans,41.723195000000004,-87.64997,4,0,0,91.0,71.5,81.5,8.0,66.0,71.5,0.0,16.5,4.766666666666667,19.166666666666668,0.0,29.285,29.96,6.0,24.5,6.550000000000001,0,1,0,0,0,0,0,0,Washington Heights,0.04065040650406504
2007-08-02,Culex Pipiens/Restuans,41.868077,-87.666901,10,0,0,91.0,71.5,81.5,8.0,66.0,71.5,0.0,16.5,4.766666666666667,19.166666666666668,0.0,29.285,29.96,6.0,24.5,6.550000000000001,0,1,0,0,0,0,0,0,"Little Italy, UIC",0.03669724770642202
2007-08-02,Culex Restuans,41.868077,-87.666901,3,0,0,91.0,71.5,81.5,8.0,66.0,71.5,0.0,16.5,4.766666666666667,19.166666666666668,0.0,29.285,29.96,6.0,24.5,6.550000000000001,0,1,0,0,0,0,0,0,"Little Italy, UIC",0.03669724770642202
2007-08-02,Culex Pipiens/Restuans,41.869215999999994,-87.627561,6,0,0,91.0,71.5,81.5,8.0,66.0,71.5,0.0,16.5,4.766666666666667,19.166666666666668,0.0,29.285,29.96,6.0,24.5,6.550000000000001,0,1,0,0,0,0,0,0,Printers Row,0.0
2007-08-02,Culex Pipiens,41.869215999999994,-87.627561,3,0,0,91.0,71.5,81.5,8.0,66.0,71.5,0.0,16.5,4.766666666666667,19.166666666666668,0.0,29.285,29.96,6.0,24.5,6.550000000000001,0,1,0,0,0,0,0,0,Printers Row,0.0
2007-08-02,Culex Pipiens/Restuans,41.662014,-87.72460799999999,3,0,0,91.0,71.5,81.5,8.0,66.0,71.5,0.0,16.5,4.766666666666667,19.166666666666668,0.0,29.285,29.96,6.0,24.5,6.550000000000001,0,1,0,0,0,0,0,0,Others,0.05351170568561873
2007-08-02,Culex Pipiens/Restuans,41.662014,-87.72460799999999,8,0,0,91.0,71.5,81.5,8.0,66.0,71.5,0.0,16.5,4.766666666666667,19.166666666666668,0.0,29.285,29.96,6.0,24.5,6.550000000000001,0,1,0,0,0,0,0,0,Others,0.05351170568561873
2007-08-02,Culex Restuans,41.662014,-87.72460799999999,14,0,0,91.0,71.5,81.5,8.0,66.0,71.5,0.0,16.5,4.766666666666667,19.166666666666668,0.0,29.285,29.96,6.0,24.5,6.550000000000001,0,1,0,0,0,0,0,0,Others,0.05351170568561873
2007-08-02,Culex Restuans,41.662014,-87.72460799999999,1,0,0,91.0,71.5,81.5,8.0,66.0,71.5,0.0,16.5,4.766666666666667,19.166666666666668,0.0,29.285,29.96,6.0,24.5,6.550000000000001,0,1,0,0,0,0,0,0,Others,0.05351170568561873
2007-08-02,Culex Pipiens,41.662014,-87.72460799999999,2,0,0,91.0,71.5,81.5,8.0,66.0,71.5,0.0,16.5,4.766666666666667,19.166666666666668,0.0,29.285,29.96,6.0,24.5,6.550000000000001,0,1,0,0,0,0,0,0,Others,0.05351170568561873
2007-08-02,Culex Pipiens,41.662014,-87.72460799999999,9,0,0,91.0,71.5,81.5,8.0,66.0,71.5,0.0,16.5,4.766666666666667,19.166666666666668,0.0,29.285,29.96,6.0,24.5,6.550000000000001,0,1,0,0,0,0,0,0,Others,0.05351170568561873
2007-08-02,Culex Pipiens/Restuans,41.682587,-87.707973,1,0,0,91.0,71.5,81.5,8.0,66.0,71.5,0.0,16.5,4.766666666666667,19.166666666666668,0.0,29.285,29.96,6.0,24.5,6.550000000000001,0,1,0,0,0,0,0,0,Mount Greenwood,0.048672566371681415
2007-08-02,Culex Pipiens/Restuans,41.682587,-87.707973,50,0,0,91.0,71.5,81.5,8.0,66.0,71.5,0.0,16.5,4.766666666666667,19.166666666666668,0.0,29.285,29.96,6.0,24.5,6.550000000000001,0,1,0,0,0,0,0,0,Mount Greenwood,0.048672566371681415
2007-08-02,Culex Pipiens/Restuans,41.682587,-87.707973,49,0,0,91.0,71.5,81.5,8.0,66.0,71.5,0.0,16.5,4.766666666666667,19.166666666666668,0.0,29.285,29.96,6.0,24.5,6.550000000000001,0,1,0,0,0,0,0,0,Mount Greenwood,0.048672566371681415
2007-08-02,Culex Restuans,41.682587,-87.707973,20,0,0,91.0,71.5,81.5,8.0,66.0,71.5,0.0,16.5,4.766666666666667,19.166666666666668,0.0,29.285,29.96,6.0,24.5,6.550000000000001,0,1,0,0,0,0,0,0,Mount Greenwood,0.048672566371681415
2007-08-02,Culex Pipiens,41.682587,-87.707973,21,0,0,91.0,71.5,81.5,8.0,66.0,71.5,0.0,16.5,4.766666666666667,19.166666666666668,0.0,29.285,29.96,6.0,24.5,6.550000000000001,0,1,0,0,0,0,0,0,Mount Greenwood,0.048672566371681415
2007-08-02,Culex Pipiens,41.682587,-87.707973,7,0,0,91.0,71.5,81.5,8.0,66.0,71.5,0.0,16.5,4.766666666666667,19.166666666666668,0.0,29.285,29.96,6.0,24.5,6.550000000000001,0,1,0,0,0,0,0,0,Mount Greenwood,0.048672566371681415
2007-08-02,Culex Pipiens/Restuans,41.725516999999996,-87.61425799999999,2,0,0,91.0,71.5,81.5,8.0,66.0,71.5,0.0,16.5,4.766666666666667,19.166666666666668,0.0,29.285,29.96,6.0,24.5,6.550000000000001,0,1,0,0,0,0,0,0,Roseland,0.047619047619047616
2007-08-02,Culex Pipiens/Restuans,41.721474,-87.648064,9,0,0,91.0,71.5,81.5,8.0,66.0,71.5,0.0,16.5,4.766666666666667,19.166666666666668,0.0,29.285,29.96,6.0,24.5,6.550000000000001,0,1,0,0,0,0,0,0,Washington Heights,0.04065040650406504
2007-08-02,Culex Restuans,41.721474,-87.648064,1,0,0,91.0,71.5,81.5,8.0,66.0,71.5,0.0,16.5,4.766666666666667,19.166666666666668,0.0,29.285,29.96,6.0,24.5,6.550000000000001,0,1,0,0,0,0,0,0,Washington Heights,0.04065040650406504
